"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
39,475.07832760038,383.358781469507,1003.08496764046,815.466411727594,867.002453450716,342.060934094227,600.279204743424,476.939188665983,477.197745063952
40,460.97368572764,451.940398586848,1272.73597928871,888.853001127671,967.816064971352,334.369819804197,402.562660984054,287.885383678317,287.716768918422
41,3104.6435709897,4349.7112501687,9593.10611109773,2135.40944666233,2198.82717327761,2724.37919050516,2833.05501344612,2825.14836944932,2895.77149222137
42,3146.48294536134,3284.16769809451,11080.1408140271,1906.87848610366,1914.62466815981,1988.87884441759,1991.69795731467,1692.90757802859,2142.51044738723
43,23.6916089925924,16.8135830220233,385.721790037218,1298.4914397788,1306.71616838861,742.953598155102,777.817344997807,14.2325044535828,14.2864067708631
44,994.438171275119,967.961935736554,2929.11345382407,933.964740522953,973.360347911619,591.439511738501,648.086718392149,533.066275132595,541.771626175519
45,814.509810651188,599.762296918269,1379.00937725183,1056.64251111021,1142.47038034525,681.661676380201,947.250726843462,642.572180983323,646.125554615983
46,849.347325036237,828.699805388425,3171.80011640184,731.6908185627,828.276288726319,517.70730438669,874.229947452355,504.347680895648,556.111176689784
47,3.60667575147678,3.8606004106571,340.950886655872,456.252787471321,522.071017547242,85.0646217523127,183.662140724727,3.1387759934413,3.13471187082721
48,317.179014272097,508.814133546155,730.114922993595,781.691766142363,909.683534066408,459.71970745051,829.496923467437,404.46214248127,406.599638463141
49,6520.82806669408,6234.5344011747,6657.65007109772,5974.13537042621,5788.38801994505,6429.67093827839,5890.4793874723,6483.10523358275,6483.27982245324
50,3666.8024588892,3666.8024588892,11239.6688414327,3320.99054662967,3321.46032273663,3430.52281141104,3435.65399840544,2143.53603530351,2924.11862675711
51,347.815248719207,347.815248719207,299.402003168666,580.820342049299,580.766911298738,485.053220234595,490.529469017694,360.345226488719,361.019299122297
52,216.208164366752,216.208164366752,-9.83202745708463,529.296578378663,531.161878574396,392.147686344979,416.593411340201,217.542035721419,221.408717785478
53,673.629854957908,673.629854957908,981.664133167214,701.604873136652,700.293425599245,632.363206769819,620.168306449655,682.748850534842,683.130781645224
54,987.709344166721,987.709344166721,1710.43513213418,949.12656285612,952.91980936727,931.518644678539,947.939384353304,973.928532449439,974.26492125448
55,169.533778469671,169.533778469671,460.698330312338,502.697272720455,501.839622580042,359.347425625075,364.369447473073,168.594018552062,167.886477752313
56,313.556964503313,313.556964503313,501.839902212461,621.254999209364,620.376245360792,494.041901643344,494.278722990435,318.885547839943,319.104316340923
57,330.596640299736,330.596640299736,265.723342169942,529.389753136544,528.665360357682,417.145460850236,423.611890434331,328.374224990619,327.62487595577
58,464.846692497112,464.846692497112,569.69655836788,655.286907542705,655.854844919554,560.416035429861,567.294460807803,461.499250356223,460.686255366252
59,1.44673170978984,1.44673170978984,346.290797681965,298.737773494545,297.323454981479,146.025668555715,165.727238659648,1.43410494496564,1.43270487994199
60,5.48631975345012,5.48631975345012,333.321567179315,299.437381734486,297.651777060809,146.873868911418,166.650742413659,4.75483066215961,4.80136053845272
61,2.49685414175738,2.49685414175738,343.961721568191,299.04905796135,297.610827744013,145.99224663222,165.915367249935,2.45316982829078,2.45298731791007
62,1.58404317190078,1.58404317190078,346.973765616208,298.851470763512,297.354661553899,146.01655230874,166.07173048442,1.54998041620609,1.56283246649023
63,6.30374889349967,6.30374889349967,330.016575137718,299.092015547053,297.723980693621,145.847566101896,165.766463206348,6.00135930756618,5.98380736316696
64,2.1074768236943,2.1074768236943,343.40993083475,299.149696723302,297.816708546445,146.454225462847,166.163649889276,2.08788860987453,2.08557458672613
65,261.137889197375,261.137889197375,746.497614831366,2328.53679294829,2312.1624240385,1848.73583533548,1825.46556331601,260.378127658694,259.864631416705
66,7290.91279293108,7290.91279293108,22734.2297423148,5588.51049874862,5584.29309468271,5934.71053640609,5925.91046103726,3635.19483429624,6087.86859953413
67,149.954916080557,149.954916080557,791.969369868055,2299.87921897708,2291.4562314648,1824.60259385442,1807.74719039249,146.541864529608,146.574210630635
68,960.03549559461,960.03549559461,2497.629494013,881.680338000641,882.194471943385,899.977744009096,897.594968923068,782.403231355637,771.436186214852
69,178.183283024244,178.183283024244,349.028138802124,262.269657309322,263.573903508187,215.790084050896,227.557835513038,181.772113583039,179.958732570612
70,309.61119222372,309.61119222372,207.780961572203,336.794780594319,338.451202821653,316.090356042832,322.129225463659,302.027339974964,301.765363076442
71,84.3296034137248,84.3296034137248,458.001274329647,242.698833993633,246.480169990226,157.911182912038,175.939125046155,84.3757479242892,84.4974364971325
72,330.535715847153,330.535715847153,370.069244008657,359.550341844958,357.775717268588,338.066835135293,337.054299567615,328.568468473622,327.414464420875
73,438.544291939898,438.544291939898,841.680026962435,424.962982453492,428.611923225035,397.526875181315,409.13723800804,411.811187619151,412.129640444696
74,720.864480200043,720.864480200043,1569.26436537979,704.464821565331,705.278094587551,695.250343113712,700.144826277528,677.546263911677,684.326836227347
75,44.8758712936968,44.8758712936968,569.051386678267,226.102524547997,230.674081292576,144.460994698261,163.237645425723,44.8050813365547,44.7928844103982
76,193.350585910372,193.350585910372,62.7170831520447,270.311760691627,270.254391801704,215.7517475592,217.322086009019,187.57603333078,186.579012232794
77,317.457597266009,317.457597266009,326.169325039209,400.716028404737,401.559727603678,354.53228181676,367.348229826049,326.720897831973,329.502123428433
78,133.534039810079,133.534039810079,767.580754779949,473.23904558011,476.427841511751,319.755634175778,331.489046466541,134.112565640552,134.145896376502
79,1783.96427326859,1783.96427326859,4858.81845890993,1521.32764725943,1522.24240214568,1610.04562969983,1612.636753506,1327.49197562431,1436.27225281576
80,2.71833092046468,2.71833092046468,768.905994833558,445.773187857416,447.795799604611,294.722259061257,300.291282994959,2.72740506599556,2.73834218646235
81,868.921788820277,868.921788820277,2079.30444353566,786.991616816544,786.932265805056,788.46303719949,783.703878582243,791.343147795541,787.640415177637
