"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
27,10.1810009079529,9.11678489892254,607.489233381806,1818.48493620072,1816.50129410653,852.68792911428,963.884078562424,6.96004533765552,6.935263396506,23492.6056614378
28,7266.26952577744,7033.96178325344,6833.29057068382,3779.00771201128,3744.39157423119,3982.71918104997,3904.08748214782,3447.20507059009,5852.4619507981,11343.3762187187
29,1584.32862448075,1483.85391527885,1459.60348187812,1888.2190697901,1905.53157334172,1224.25364377651,1334.70600270221,937.554533291185,918.493170808028,39736.169594275
30,2120.06077786749,2356.06430728401,2434.64841506915,1449.52021701484,1472.08760732775,1322.16121675666,1412.28327332035,1270.74312469342,1396.27559597568,23295.5325392386
31,1204.45943142099,879.474309775891,1090.74823589652,1435.24482158753,1482.37748018304,1040.25246214948,1212.10373102937,1118.6400704892,1120.52333262954,27338.2847706483
32,2517.33517325592,1965.20468800853,2366.15966357701,1712.48160546801,1712.02965874719,1612.4420802316,1565.55546501088,1587.99926222918,1566.00857129369,23577.2862330368
33,1425.95744861524,2077.69343412652,1513.58628288266,1119.386434349,1166.46575711087,865.093421589288,922.972517503461,892.377355330435,946.005767708937,15944.1638842185
34,982.17691205533,799.275050527406,870.052129619238,802.83068344125,807.495663583595,757.881601639426,895.554777862273,826.346586332127,817.95031150742,34983.6053171277
35,80.4107889950536,81.67741445609,303.614705295696,463.184611241681,543.018963981205,182.697676315334,596.051982631338,87.4327556520151,87.3000395189619,27293.8361485981
36,525.067619119721,630.028043836558,410.190964564503,624.276230482929,746.318281984833,367.148811012561,782.242351388545,361.493587345317,362.084643422984,35178.0086054973
37,374.551001066509,360.14468956318,193.823103463852,590.930936809104,723.898801150621,237.288685714558,672.41883520746,209.069049134919,210.19141826013,31243.5535777384
38,1509.96595742197,1706.81694117591,1588.39665129367,1063.97122630306,1085.79077121039,841.742068890274,1074.84317414852,830.661647956686,863.68247592359,35722.3607490721
39,486.631625126676,390.218969603174,333.822284078176,836.608791888075,884.523311260759,355.80309970559,607.005814913697,486.133684261907,486.498934561598,23412.9418586029
40,453.10699063931,457.307245778893,395.220431264023,851.988805736401,916.652971816953,312.531690557734,368.868978781192,277.546006485851,277.453068676626,11684.3131892508
41,3119.00350092682,4358.85639929457,3406.44656745062,2259.07123597522,2325.11592251934,2789.89929033586,2890.08253444676,2895.89736950449,2941.85297662935,22586.9279602096
42,3350.18674988887,3332.17000309813,3271.33342977377,1915.67552425348,1921.46421342069,2041.77181731716,2041.93541242581,1671.62920483441,2082.29675818395,11701.8010513439
43,23.6347528531294,15.6697026669792,129.705589823886,1353.44395458017,1370.2994174855,753.746936000162,800.57573923525,13.4638135779351,13.5326325442148,11758.6117399602
44,1085.39548253597,1038.96968468327,890.236661127703,1006.01293522992,1067.86319968121,632.612530179407,739.944846233386,583.180649903533,614.840926775302,23286.8145788439
45,796.959698480145,630.56740621891,660.506095391852,1143.64057202804,1231.85650888756,724.415176736503,985.819344541661,626.094584904402,632.676379400001,31298.4627450401
46,867.22400130394,857.786466689982,982.946002600254,732.798509119633,816.782122875432,558.839889198655,855.864062874655,541.368693402381,583.680284190322,27306.4418431711
47,3.74103368930305,3.90380232343772,104.375465419967,439.500723285404,499.515557304869,86.6537192302337,177.07860563305,3.22790307311153,3.22348538188173,7858.27212795097
48,325.818148829734,515.40147489676,610.639898325726,750.237486693505,873.196787583913,449.051528570086,805.095216065487,405.411536988529,408.411979681661,31324.6307564901
49,6522.31202967228,6237.45670897468,6423.20541352223,5953.798690384,5760.53969739535,6423.79050496225,5870.37313705464,6483.95786137256,6484.16060588556,19813.1447400897
50,3667.31875789971,3667.31875789971,3437.84672751975,3306.44967381494,3306.00267268404,3420.1235125672,3415.27168076277,2247.81437037747,2682.71808486184,587584.914921972
51,344.111837928869,344.111837928869,112.031104416622,569.836415057081,569.708529390184,456.140772285653,464.186010676317,348.004130261127,348.487730136514,3905.76699815443
52,228.437306097014,228.437306097014,15.681749771727,536.004297565892,535.820605777619,393.906403613899,408.889386782808,226.895466544612,229.181101098079,3886.22379006347
53,683.302450071024,683.302450071024,805.171834062922,720.972645658258,717.941145307429,641.974533817519,624.387253630209,692.286129172207,692.629871133395,3914.81533528976
54,992.191318484792,992.191318484792,973.011305407675,1015.3973644545,1019.08998850055,981.197893338062,996.218507931625,982.265015662597,984.552528578075,3877.78916653597
