"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
92,119.643654428664,119.643654428664,160.394531124277,76.0055230061073,75.497490855501,89.6444997086005,73.5263474061,128.244993449507
93,59.2651686419439,59.2651686419439,96.877356255262,69.9298866264006,79.1979354740196,42.4022903388998,59.0324865265984,9.90955159884917
94,67.9782354470289,67.9782354470289,148.260331061755,125.52074247011,134.779570618991,88.4669594674223,122.696057530878,133.162134208833
95,62.2191934308278,62.2191934308278,169.802402006261,146.492407898862,155.631492431871,98.9598209500022,127.705204452554,130.580617447895
96,434.867708574777,434.867708574777,787.975476272609,600.411888080769,605.306260009095,543.467130015743,588.018596975437,483.335876014278
97,902.305299985048,902.305299985048,1292.42998757808,1095.59552874843,1096.412913503,1044.44160248494,1083.32577699913,1192.02433914096
98,155.406431387419,155.406431387419,442.622448160947,225.888273162556,245.472181432105,124.978259873802,145.802471741011,46.914273102162
99,52.5771383298593,52.5771383298593,151.125573127069,215.630937491116,241.176484069603,75.2565574114712,114.756115639292,109.481591613666
100,118.921799090686,118.921799090686,312.116800044927,166.863664791132,190.227956151553,89.8269335172708,117.602581017246,185.256195240787
101,39.5879494536324,39.5879494536324,109.877317562522,111.671584038713,127.835650062368,51.0713951406438,89.2790508459638,97.2834720147366
102,75.4266297666306,75.4266297666306,145.763782995677,86.0662338381798,98.9415587294496,61.0509560844441,62.4187995772474,20.1585956130357
103,51.4408337761107,51.4408337761107,127.846391299683,100.195972205904,116.159002644564,44.5237811991717,78.8310167252239,30.1534664195813
104,24.0595288723146,24.0595288723146,16.828242383565,87.4811931501849,103.658663969656,26.8349417051393,58.8321760638497,13.1319749326276
105,148.043023084968,148.043023084968,271.341435652352,105.672511179075,111.286289049558,113.191520910903,100.673780057485,28.1501046731332
106,75.5151641704505,75.5151641704505,124.675860614897,82.7761393042748,95.0034628535593,54.3895242430273,66.9178779327572,30.2811419049865
107,66.4132559940787,66.4132559940787,68.7789646556261,81.034767907487,94.087237601434,44.6283184316867,64.1386262640121,8.60044627845358
108,10.2688469446108,10.2688469446108,49.4320403216459,69.1638398106475,80.0880331400201,30.9972653067302,73.6276757720674,40.7912415511567
109,34.9513666649783,34.9513666649783,26.4908136348008,56.1860270108148,67.1435670898017,23.9644063091692,58.103713038727,6.11544061403253
110,103.425556971642,103.425556971642,130.629393411964,68.8482794168942,74.6043028041158,74.7588278357182,65.352607318399,27.977149918135
111,10.8013804967642,10.8013804967642,45.2886974703067,70.0819209315034,81.0552276101014,30.2586783862261,72.8357880740228,38.5324946085402
1,1863.46485775973,4758.65710920645,6022.22877168072,1901.25270899817,1863.46485775973,3418.85516994239,1863.46485775973,1863.46485775973
2,388.203857482175,370.720377947727,1580.39410755032,287.436971048866,285.62960637845,227.625711357758,234.892186380058,875.384449796612
3,691.338781217277,1154.08594177142,1470.02593956152,674.890922251003,650.525151588776,898.949992443371,539.463633119392,649.772376189566
4,318.831141460091,620.094732291618,1203.74863557043,269.589374433097,276.8297837376,382.151536445083,270.761639016232,423.887467364263
5,296.01789181164,496.258268208021,514.720402130676,255.906986103364,264.471650559691,340.908267933756,230.171963778291,554.604254917288
6,433.393739327769,631.651456171054,786.401806136928,362.039106340818,347.874189354925,570.408241533979,430.544505426278,407.601580009875
7,522.712700403646,654.076165995107,684.612040181327,355.194840699784,339.086266552211,608.014267917504,432.041302083139,740.542243422567
8,81.2178837548012,118.732327280771,197.49833685873,128.933721130375,150.452346637736,76.8055216668843,103.237454483328,199.355395918241
9,115.767968067165,81.0384120809796,360.905694197217,96.7789564683186,98.2961061327312,67.1032441476165,76.8082144562723,880.657371174492
